,gene symbol,forebrain_10.5_rep1,forebrain_10.5_rep2,forebrain_11.5_rep1,forebrain_11.5_rep2,forebrain_12.5_rep1,forebrain_12.5_rep2,forebrain_13.5_rep1,forebrain_13.5_rep2,forebrain_14.5_rep1,forebrain_14.5_rep2,forebrain_15.5_rep1,forebrain_15.5_rep2,forebrain_16.5_rep1,forebrain_16.5_rep2,forebrain_p0_rep1,forebrain_p0_rep2
46636,Tfam,61.609024,65.23634,58.634226,65.021055,57.858543,49.72745,44.702907,39.498763,35.206944,41.723605,37.329555,39.035246,35.154266,44.392571,29.079732,22.343099
46637,Tfap2a,4.015739,4.047313,2.726251,2.737068,1.173099,1.673789,0.458755,0.288258,0.139584,0.141473,0.121295,0.213271,0.274743,0.597028,0.119369,0.131884
46638,Tfap2b,24.165384,23.437169,11.287436,12.656225,9.302851,14.856707,1.867309,3.002296,0.385734,0.779949,2.218716,1.301048,2.354717,1.485963,0.755827,0.902078
46639,Tfap2c,30.089414,34.041896,33.335862,34.020542,25.806874,26.298931,23.5998,22.183867,14.17,15.076958,17.249882,20.250722,16.541737,20.883268,2.792759,2.214466
46640,Tfap2d,0.166812,0.020419,0.312204,0.494615,0.755097,2.611949,2.971363,2.619462,6.410904,9.350462,11.405358,9.980133,5.692091,8.983715,4.770038,4.172027
46641,Tfap2e,0.050096,0.018512,0.153838,0.235905,0.916629,0.704483,0.107964,0.252474,0.490197,0.809357,0.558219,0.713105,0.628724,0.23787,0.642292,0.628673
46642,Tfap4,25.128028,29.341955,20.997345,21.329877,16.978804,16.945631,11.708246,10.486227,6.220868,8.697737,9.990327,10.475629,9.885,11.239254,5.676035,4.070718
46643,Tfb1m,17.269251,19.837747,14.055901,14.674866,12.563752,12.424078,9.654504,10.578704,9.839038,9.522456,8.570746,9.220752,8.805017,8.314723,5.512695,4.200479
46644,Tfb2m,16.519416,17.907693,15.870921,13.76052,16.17597,21.756313,17.181638,15.144773,19.292771,23.325842,18.151633,23.166101,26.543739,27.325021,26.398608,26.435931
46645,Tfcp2,29.134508,29.564128,26.565405,26.454641,35.462663,37.524003,30.293783,27.269497,17.423764,19.369191,22.147819,24.595705,28.530809,23.105498,24.111552,13.302336
46646,Tfcp2l1,0.169343,0.034922,0.064672,0.084114,0.088397,0.068306,0.320579,0.058815,0.135212,0.439147,0.274971,0.099901,0.14049,0.129742,0.590631,0.443063
46647,Tfdp1,154.093818,158.283098,175.953223,167.890417,132.6963,139.639391,107.263767,95.932756,93.722494,98.714535,97.516237,93.980765,86.951721,99.610599,65.756779,49.178892
46648,Tfdp2,54.575674,52.262109,64.965252,69.543083,61.395912,60.65225,37.356542,32.663859,25.961202,29.078175,23.806464,29.458854,24.366708,23.592063,12.484253,9.205085
46649,Tfe3,14.704819,17.838992,14.189126,13.850632,17.208224,18.521954,12.152321,10.42148,8.482328,11.313698,11.45603,12.221425,12.33202,11.855627,10.933369,8.106323
46650,Tfeb,1.221147,1.108181,3.036487,0.991493,1.096517,1.421055,0.723067,0.855535,1.189242,1.496013,1.244989,1.152162,1.166419,1.313873,2.432998,1.580406
46651,Tfec,0.809634,1.159938,0.366444,0.660885,0.175769,0.358998,0.149044,0.09142,0.128623,0.33711,0.173013,0.430585,0.10272,0.292518,0.180087,0.142912
46652,Tff1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46653,Tff2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084822,0.0,0.090664,0.0,0.0,0.0,0.083584,0.0
46654,Tff3,0.563048,0.61844,0.761944,0.947398,0.074944,0.767018,0.416668,0.298594,0.947621,0.212833,0.417051,0.0,0.228493,0.405835,0.238062,0.0
46655,Tfg,118.112947,139.783002,133.012654,137.604771,105.898441,94.012906,98.947151,85.141239,91.581902,100.888839,91.695868,96.570671,126.009837,126.437153,97.446006,89.422905
46656,Tfip11,26.097468,26.563389,20.411993,27.0789,24.067574,24.513102,20.013676,16.474109,10.852545,15.45477,19.623662,18.803637,20.695077,22.363684,15.716971,11.140652
46657,Tfpi,5.942785,7.459807,5.896546,5.72954,5.354541,5.281069,4.903422,4.929055,7.882887,10.433036,5.441763,6.019111,6.99475,9.997445,6.453609,5.783166
46658,Tfpi2,0.357718,0.305357,0.258563,0.28687,0.199737,0.110002,0.300368,0.138581,0.224863,0.226244,0.162048,0.11152,0.301228,0.210779,0.200257,0.149262
46659,Tfpt,19.532395,17.825312,19.876707,20.555881,19.749513,19.970363,18.155874,16.247379,18.157929,19.756522,20.000237,20.691707,20.945571,19.179685,23.988121,20.306724
46660,Tfr2,1.55937,0.841988,1.551835,0.894908,0.631215,1.2918,0.754943,1.146518,1.019208,1.324284,1.384359,1.895618,2.110485,1.583065,7.36825,5.508211
46661,Tfrc,59.189765,51.564168,53.067771,41.060548,44.619382,41.75304,20.823776,19.065251,28.890571,29.294661,19.179837,18.093649,23.741625,20.760884,22.192241,18.94543
46662,Tg,0.119438,0.052827,0.319241,0.082782,0.111468,0.039204,0.050143,0.042974,0.04439,0.245303,0.041725,0.166146,0.028816,0.249705,0.234076,0.059512
46663,Tgds,20.837853,22.730486,18.764579,21.490031,16.689639,19.107647,14.77093,14.094659,14.285332,18.041937,14.533977,13.123978,13.760585,14.250637,5.308763,4.077353
46664,Tgfa,0.752573,0.706425,0.970808,1.003305,2.520232,1.676042,2.211805,1.702585,3.76886,6.586964,6.570086,5.802241,10.562062,7.904721,15.564252,9.588078
46665,Tgfb1,0.679245,0.604317,0.97325,2.990906,3.202691,0.856108,0.275399,0.202669,0.377618,0.570855,1.939644,0.425097,0.348833,0.506138,0.385597,0.217862
46666,Tgfb1i1,18.074633,17.314875,24.724328,26.091003,18.128935,20.381068,8.815627,9.164871,8.02699,12.616852,9.597536,9.688889,10.370435,12.601372,14.973132,11.390161
46667,Tgfb2,8.193252,9.011525,13.780061,11.097825,15.393253,14.255891,8.605174,6.67704,7.179339,8.84095,10.364512,11.901808,13.909087,13.171267,22.722272,9.909991
46668,Tgfb3,4.385219,4.014221,3.454522,3.906603,6.776802,5.876417,3.574817,3.401547,2.447615,3.442514,4.837627,4.801967,4.658514,5.963899,4.306426,2.998839
46669,Tgfbi,13.059271,14.409992,16.397737,17.643311,13.670484,15.090894,4.482531,2.761078,2.185697,1.833461,2.291658,2.012961,2.471914,2.807323,3.158173,2.604566
46670,Tgfbr1,50.852458,55.41389,53.09743,54.600335,56.352825,52.826078,25.901823,21.230387,21.049265,23.429908,23.531933,21.362903,24.538774,27.152365,7.036575,7.529279
46671,Tgfbr2,3.870944,3.577853,5.80386,5.286875,4.872343,5.198519,2.63409,2.40985,3.321838,4.933621,3.639064,3.480607,4.161326,5.557253,4.056018,3.511504
46672,Tgfbr3,4.200799,3.695975,5.749795,4.099461,2.499322,2.798654,1.265919,0.697295,1.244202,2.360614,1.185069,1.439733,1.319407,2.423425,2.072727,1.202826
46673,Tgfbr3l,2.43278,1.559151,2.452164,2.035128,3.135393,2.842663,4.088492,1.949619,1.004423,1.924593,2.193902,1.74144,2.00834,1.751419,0.86934,0.72629
46674,Tgfbrap1,7.74613,9.753953,10.414463,11.510492,10.98087,8.968097,8.725384,7.024831,7.495366,11.356069,10.787666,9.958952,10.652312,10.184004,8.976999,7.030905
46675,Tgif1,67.984108,60.593985,44.813443,46.186986,35.095169,38.723629,21.960684,15.235981,8.198792,9.656402,8.402831,9.149514,6.386599,8.12962,3.477233,2.733287
46677,Tgif2,72.329678,70.241996,65.165835,69.237944,56.323962,52.851361,43.460281,33.018429,28.63234,30.116689,24.596697,25.691397,21.407032,24.067206,6.832219,4.410954
46680,Tgif2lx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46681,Tgif2lx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46682,Tgm1,0.155708,0.273886,0.88817,0.13237,0.509762,0.330571,0.122261,0.119904,0.072069,0.060634,0.086879,0.042173,0.224372,0.079585,0.069239,0.066315
46683,Tgm2,4.020488,3.535006,2.599349,2.14822,2.519393,2.475493,1.956152,2.330386,2.56508,3.842988,2.315565,2.542049,2.657308,4.027688,3.127936,2.922373
46684,Tgm3,0.012511,0.0,0.023726,0.016183,0.011435,0.0107,0.01318,0.005877,0.012221,0.008208,0.006598,0.014337,0.035784,0.03102,0.078459,0.08
46685,Tgm4,0.26395,0.214767,0.748286,0.289908,0.536724,0.453794,0.274005,0.079888,0.19607,0.139608,0.379168,0.495345,0.404256,0.238293,0.209904,0.170515
46686,Tgm5,0.0,0.0,0.036006,0.0,0.02635,0.0,0.0,0.053811,0.0,0.0,0.020076,0.021772,0.01364,0.031918,0.037049,0.015365
46687,Tgm6,0.0,0.0,0.0,0.010898,0.030998,0.036218,0.043998,0.039422,0.082063,0.121136,0.052816,0.124012,0.048065,0.056458,0.163883,0.166459
46688,Tgm7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011501,0.0,0.0,0.0,0.0,0.017843,0.0,0.0,0.010023
46689,Tgoln1,18.382488,18.562286,21.511142,20.346732,19.825718,18.503872,17.443607,15.165778,18.436556,22.058808,19.008658,17.634733,20.555537,21.999995,16.68083,11.407296
46690,Tgs1,24.863708,25.929357,31.105573,30.948948,27.478013,26.704999,25.278341,22.25072,18.821818,19.777225,19.163549,18.954766,18.713843,19.586372,14.721708,10.184831
46691,Tgtp1,0.040784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019136,0.0,0.025562,0.065278,0.128944,0.137513
46692,Tgtp2,0.0,0.020231,0.0,0.0,0.0,0.0,0.0,0.0,0.026779,0.023937,0.0,0.0,0.0,0.0,0.019139,0.051384
46693,Th,6.906052,7.375833,12.059275,11.457706,11.707035,8.72872,5.73587,4.407583,4.61587,4.990237,2.872301,2.255257,4.007598,4.477243,4.588411,4.712388
46694,Tha1,2.485778,3.887276,2.153004,1.750546,2.172375,1.546253,1.180934,1.076886,1.710951,1.713738,1.785165,1.566415,2.883295,1.817322,1.784146,1.219739
46695,Thada,7.692219,7.166165,6.742158,8.21697,7.116983,7.644024,3.410692,3.773413,2.145321,3.764068,3.265595,3.81743,3.852212,3.194645,1.602356,0.838742
46696,Thap1,13.360039,13.82769,15.512691,15.895948,15.121088,17.056585,13.991701,14.416505,13.85957,17.436291,14.836343,15.70495,16.960453,15.171499,11.650065,9.142687
46697,Thap11,61.667281,61.938418,64.14706,65.152468,61.862634,58.993997,46.361002,42.10455,34.748573,44.676071,48.506044,49.684425,47.030299,51.099357,33.505602,34.912793
46698,Thap12,43.485782,41.389131,61.383881,56.894757,50.836554,52.268489,30.789395,28.847703,25.944216,32.531513,37.065718,32.028618,35.509023,38.631118,35.050074,28.964395
46699,Thap2,18.410621,21.70847,24.147612,24.776024,35.773044,29.095775,30.629167,29.992048,13.874173,20.134342,24.916206,27.399644,26.967051,22.820589,12.544075,10.222829
46700,Thap3,28.833499,29.537616,20.192434,22.963081,28.285628,31.58887,31.574847,29.821767,21.614659,23.624283,30.555206,30.561698,33.398836,25.648568,35.232146,33.946356
46701,Thap4,28.391109,28.828251,21.59932,21.299375,20.817184,21.258267,22.845381,19.511032,21.781919,25.92341,26.145695,22.42294,25.513076,28.19544,28.16814,26.359648
46703,Thap7,42.205728,42.161476,45.847536,42.528277,51.035444,47.423994,45.207527,42.42787,47.859083,50.672009,49.801948,48.627457,55.615388,57.273418,47.648067,39.790754
46704,Thbd,3.219898,2.838169,3.146473,3.791026,2.739734,3.211563,1.376661,1.493314,4.247165,5.728957,2.96761,3.155222,4.691435,6.492377,6.632021,5.127385
46705,Thbs1,24.924427,25.073521,36.862625,37.356034,19.233134,23.95648,4.835486,3.017027,3.077254,4.849627,5.681157,5.593041,6.665209,9.78864,2.467832,1.524672
46706,Thbs2,0.823863,0.618907,2.739773,1.376806,2.392819,3.531181,0.188306,0.112856,0.72237,1.16269,0.635226,0.432017,0.633198,2.505137,1.584163,1.333378
46707,Thbs3,57.250077,43.777779,49.290602,42.012584,66.67693,65.352273,61.911622,50.456226,35.952996,32.16873,39.799483,38.591746,53.280512,35.851727,24.540589,17.213838
46708,Thbs4,1.345813,1.692922,1.175086,1.06438,0.812056,0.57753,0.611002,0.693199,0.533929,0.756963,0.514101,0.396781,0.491123,0.585555,0.50757,0.29484
46709,Theg,0.0,0.120726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178878,0.104304,0.086321
46710,Thegl,0.212237,0.230602,0.331022,0.246153,0.337831,0.208345,0.323024,0.122791,0.304784,0.161655,0.240408,0.499084,0.721829,0.173858,1.246448,1.200565
46711,Them4,5.334913,4.313152,5.214583,5.978146,7.980103,7.70139,12.7997,10.7994,22.044912,23.751015,19.860534,18.849339,25.576597,21.005446,35.528233,28.248861
46712,Them5,0.055083,0.0,0.468894,0.249016,0.250774,0.16424,0.551775,0.491401,0.620107,0.506341,0.726199,0.535779,0.237169,0.415066,0.026674,0.065893
46713,Them6,0.306844,0.213831,0.305697,0.384743,0.315727,0.278808,0.449018,0.338161,0.387252,0.582147,0.238625,0.404415,0.312192,0.428908,0.976994,0.962978
46714,Them7,0.242227,0.511953,0.0,0.094672,0.0,0.0,0.0,0.0,0.0,0.024168,0.0,0.062945,0.0,0.029483,0.0,0.014729
46715,Themis,0.0,0.0,0.0,0.038986,0.033439,0.0,0.0,0.0,0.0,0.0,0.033267,0.039046,0.0,0.0,0.021257,0.008224
46716,Themis2,0.561685,0.526772,0.595265,0.496155,0.428623,0.185732,0.096034,0.148424,0.23542,0.261408,0.148451,0.207828,0.095611,0.238409,0.265392,0.212092
46717,Themis3,0.054229,0.035729,0.0,0.0,0.049583,0.0,0.0,0.0,0.0,0.014169,0.0,0.0,0.0,0.0,0.0,0.017315
46718,Thg1l,11.929221,15.257559,12.31699,10.36319,9.735858,10.065003,8.445175,7.574906,6.613948,7.276281,7.829748,7.176004,8.110108,7.796655,6.864612,4.815001
46719,Thnsl1,13.053951,8.715502,13.905884,14.394389,18.096429,12.104823,14.078211,12.024682,16.948965,21.305409,18.824312,17.18582,16.082548,18.36315,11.724798,10.506244
46720,Thnsl2,2.762829,2.467185,2.588189,2.437865,1.785655,1.807343,2.413154,1.369028,2.257889,2.219047,1.573769,1.598442,1.754613,1.70165,3.295803,2.356642
46721,Thoc1,120.421651,120.616695,114.871617,121.07724,108.080654,108.13186,87.360439,79.208234,87.755283,107.987458,87.133536,81.803492,93.097861,88.97743,57.724453,44.354109
46722,Thoc2,72.228428,70.096463,83.940596,77.101706,90.608485,92.018052,75.546131,70.010772,63.65128,84.233444,83.159703,74.780391,82.65999,85.362347,49.166113,28.919171
46723,Thoc2l,10.403131,10.460084,15.702218,16.472047,14.610283,13.702223,12.666311,11.23019,7.077118,7.852558,10.364459,10.568811,9.751089,8.948374,4.311465,3.277907
46724,Thoc3,147.623712,147.969793,108.243688,104.297466,88.697132,94.326203,73.386479,72.271728,68.469336,72.010383,62.32832,66.390187,62.603773,63.938451,70.021722,59.032102
46725,Thoc5,38.847818,39.882728,40.897196,36.41263,42.348021,37.687915,36.495467,34.948705,43.559267,50.637034,40.682101,39.521678,43.660021,48.24951,33.524914,28.793686
46726,Thoc6,56.120429,55.189276,38.135177,39.571714,35.369256,35.193205,29.364725,29.771195,29.783602,30.099283,25.769365,25.332981,27.255858,28.667134,12.379033,12.69786
46727,Thoc7,221.240092,235.477743,213.280192,222.921453,214.234037,202.8828,181.223785,187.830564,181.080599,178.415274,145.200649,145.271875,128.75529,135.206012,159.751866,168.912183
46728,Thop1,76.757592,81.848256,56.59968,55.196705,47.518744,51.401013,37.513473,34.100627,23.356213,31.323774,38.124303,39.302682,47.577076,55.822528,30.397135,29.761394
46729,Thpo,0.209217,0.287288,0.318414,0.147054,0.266897,0.531142,0.453444,0.312768,0.14419,0.38606,0.432382,0.662838,0.946797,0.689607,0.308146,0.305906
46730,Thra,7.349106,6.049573,24.400282,23.75567,37.956445,40.040352,58.691653,55.479366,101.597337,133.622096,104.632928,103.938666,118.884788,125.696857,153.117245,131.735753
46731,Thrap3,201.295498,199.436297,187.009887,193.998059,212.168705,226.4215,137.871924,127.931377,86.178692,110.592491,123.028275,126.049178,125.945701,136.26506,75.730318,58.385714
46732,Thrb,0.525374,0.467719,0.545701,0.238946,0.782084,1.478833,1.177022,1.271305,0.418063,0.518054,1.438219,1.61293,1.075456,1.171072,2.41121,0.823334
46733,Thrsp,0.215068,0.149836,0.0,0.163496,0.425659,0.253598,0.852221,0.86919,1.939797,2.247699,3.286446,2.343785,3.205887,2.858958,7.068041,4.756413
46734,Thsd1,7.139897,7.685595,7.070317,5.881664,5.912511,5.146336,4.072281,3.555381,3.585583,5.06246,4.689832,3.865841,4.55252,6.240704,3.707401,3.022649
46735,Thsd4,2.970327,2.381289,3.440644,3.489828,8.165124,7.053952,3.516488,4.192577,1.886846,3.055683,3.014883,4.004393,3.557252,4.352777,2.122184,1.213768
46736,Thsd7a,1.12353,0.710809,3.449881,2.951285,6.491288,7.597931,8.078286,7.018585,4.196041,6.360591,7.371754,6.907079,6.824671,6.306586,7.137229,2.732888
46737,Thsd7b,0.883869,0.859025,1.429365,1.990021,5.537642,5.639339,3.765034,3.929236,2.570678,3.227328,4.558271,5.085094,7.156232,4.466715,5.006149,2.43277
46738,Thtpa,18.011396,17.491102,17.545872,15.486952,19.042213,18.050428,20.638654,18.861661,22.504737,25.727635,26.754339,25.320191,29.504674,30.285909,24.920145,22.509937
46739,Thumpd1,59.672979,62.763519,57.64456,56.450633,52.194824,52.645372,42.351799,36.752984,46.708283,56.323338,47.603359,46.558053,52.443823,54.733142,42.276891,36.858725
46740,Thumpd2,11.824501,12.591479,11.483836,12.464907,11.207894,10.671819,7.431452,7.710874,6.694118,7.037506,7.486674,7.400852,6.612584,6.855378,4.085723,2.752897
46741,Thumpd3,56.828522,64.156317,39.902382,44.559326,50.660226,53.086298,40.906532,40.346046,34.746459,41.143359,40.192474,38.225522,43.742795,44.983542,34.31218,30.330122
46742,Thy1,0.0,0.024452,0.0,0.050596,0.043831,0.027201,0.637906,0.241208,2.029762,2.697173,2.079503,1.500238,3.555248,3.388591,15.925965,11.804663
46743,Thyn1,156.3845,167.242644,141.618038,133.459002,130.433706,125.662867,122.125595,115.651546,131.153683,129.557544,119.755563,115.366018,131.090545,126.472984,147.318301,153.285199
46744,Tia1,150.586196,152.549131,184.053174,202.17028,224.334638,229.475208,227.924519,203.089428,171.970335,207.794089,248.704841,243.154503,266.141187,235.29447,118.023952,86.893914
46746,Tial1,19.316058,20.073132,26.908547,33.728246,25.394335,25.963594,21.694092,20.006909,17.67397,21.639813,20.869233,19.48362,21.117569,18.820668,13.52292,9.356061
46747,Tiam1,21.169096,16.179533,30.852445,53.48851,21.041052,47.101632,20.302521,41.906704,23.84641,19.852496,49.999006,52.864011,58.377186,44.621633,23.910472,12.48845
46748,Tiam2,3.068857,2.598824,4.0633,4.531901,9.085028,8.863353,18.863479,24.246277,43.44686,60.565598,65.125788,61.589789,74.387462,84.282722,15.22823,13.936332
46749,Ticam1,1.468318,1.405211,1.740402,1.414407,0.976999,1.051863,0.729889,0.78655,1.075461,0.83274,0.849507,0.69962,0.807244,0.986992,0.862949,0.572347
46750,Ticam2,0.402865,0.484116,0.307661,0.333657,0.406522,0.519505,0.231805,0.233348,0.1987,0.320133,0.192135,0.304931,0.227034,0.25311,0.222619,0.067513
46751,Ticrr,12.102078,11.976811,15.75817,17.23823,10.939121,10.173326,4.852093,4.212308,1.88228,1.980351,2.935974,3.721931,2.360772,1.643182,0.80158,0.248331
46752,Tie1,8.458691,7.987986,8.504506,9.049563,9.581922,9.498267,6.527954,6.289816,5.998789,7.889268,7.916509,6.888214,7.66784,8.564422,5.696078,4.970548
46753,Tifa,1.631413,1.220198,1.973763,1.808631,2.469953,2.588808,2.94811,2.780913,3.796072,3.961801,2.744597,3.159951,2.177297,2.888022,1.626101,1.471766
46754,Tifab,0.609982,0.728249,0.066838,0.054884,0.441021,0.421213,0.3109,0.242942,0.315284,0.293503,0.446102,0.544805,0.691928,0.539427,0.318904,0.301329
46755,Tigar,7.412303,7.605508,4.937071,6.278174,10.050105,8.980049,6.408133,5.580502,6.979312,6.92503,8.896289,8.428868,9.233834,8.386867,5.855172,4.678458
46756,Tigd2,6.551869,6.971821,7.097495,6.926249,5.878066,6.116183,4.893999,5.000901,5.972274,6.602482,4.848884,4.950433,5.199766,4.502108,7.425189,5.99565
46757,Tigd3,5.6663,5.758087,6.672377,6.823229,8.535373,6.79521,9.069787,7.574247,4.164268,4.825552,7.717961,8.357507,8.576649,7.062219,5.990701,4.695752
46758,Tigd4,0.045364,0.009963,0.0,0.0,0.0,0.007158,0.0,0.0,0.017064,0.022878,0.036953,0.0,0.037595,0.02798,0.008298,0.040998
46759,Tigd5,1.317769,1.476114,2.870707,2.033126,2.449329,2.952486,1.348974,1.673342,1.408111,1.943508,3.170966,2.66531,2.674851,2.530015,2.162637,1.181154
46760,Tigit,0.030667,0.0,0.058543,0.0,0.0,0.053628,0.0,0.0,0.030146,0.0,0.065158,0.106254,0.04379,0.0,0.090789,0.025185
46761,Timd2,0.078911,0.056373,0.072544,0.144343,0.0,0.0,0.039513,0.011686,0.037211,0.033325,0.026568,0.043477,0.046709,0.020183,0.099765,0.078948
46762,Timd4,0.139518,0.083375,0.0,0.031849,0.011256,0.274763,0.052583,0.023264,0.036751,0.098524,0.0,0.0,0.0,0.0,0.012049,0.010013
46763,Timeless,76.627715,72.158065,52.48117,58.620997,52.863304,50.036252,37.558664,31.005444,14.247845,17.453122,21.030703,20.588502,21.046046,19.422409,5.971519,3.96709
46764,Timm10,49.122311,49.051466,31.212057,29.599567,27.91885,29.824854,40.241437,36.604029,56.621057,50.910796,41.232134,42.704406,45.671662,37.511837,63.673294,70.049611
46765,Timm10b,140.953635,157.613638,126.424474,127.368439,104.814631,115.679393,125.211502,115.921744,120.314808,116.327055,113.077147,110.351332,101.869062,107.391843,138.078642,133.126297
46766,Timm13,333.840068,320.218769,246.348313,250.104064,233.226088,223.193606,261.816055,241.912988,272.134208,259.937007,235.678853,251.585396,240.565796,242.626291,271.984239,289.041328
46767,Timm17a,189.405732,186.827942,153.514878,148.312788,132.384987,144.020642,133.004654,134.760556,115.222289,133.137023,124.469968,114.260716,138.026375,123.112563,117.594723,115.0368
46768,Timm17b,149.091725,144.243414,147.556114,120.840574,131.671105,114.422634,130.474008,117.732899,156.363262,147.543098,119.126942,110.902736,112.671835,98.84832,90.764174,96.459905
46769,Timm21,97.318171,104.390452,88.494008,81.807934,78.102896,67.673903,65.97701,69.44722,64.514976,68.030923,58.88015,52.812178,58.341014,61.024069,27.413592,28.72346
46770,Timm22,118.069378,119.918961,100.55236,94.159405,95.371101,93.292954,73.804004,75.035481,84.500391,95.235914,82.280688,76.027104,86.254402,78.171922,80.763479,64.678455
46771,Timm23,286.33895,290.777478,210.221808,208.522171,173.543993,177.967026,178.56125,163.746936,201.761623,197.670901,164.787527,162.650783,168.69439,167.870745,182.809441,188.063067
46772,Timm29,19.197387,19.573137,34.041027,29.684348,32.930153,31.140755,24.103841,22.185169,36.169579,38.067469,32.59543,30.71733,32.414307,32.034445,34.047645,27.461778
46773,Timm44,48.305043,47.876179,51.289436,48.359813,39.151899,39.925713,28.075198,31.013562,30.842256,33.106766,28.913331,27.070795,29.77181,28.123582,21.804,20.907434
46774,Timm50,178.072523,190.692434,172.660821,159.822231,149.832528,136.679481,118.449601,108.420089,109.709956,118.019886,102.238058,103.368607,104.479617,103.18756,78.862975,85.594471
46775,Timm8a1,73.736771,74.985622,45.958237,50.590447,38.747552,40.082411,33.921607,31.667223,33.099124,34.446545,28.049885,27.992873,27.952859,27.784454,27.273662,30.113321
46776,Timm8a2,0.041556,0.091573,0.0,0.108778,0.0,0.071597,0.043629,0.0,0.0,0.055323,0.0,0.0,0.059501,0.0,0.040574,0.0
46777,Timm8b,339.463818,333.984468,336.206608,327.939999,399.198975,390.185736,345.24996,393.478279,447.904415,398.906275,308.848314,326.369977,315.148423,299.247238,371.849038,453.285056
46778,Timm9,64.685904,67.272591,55.917984,57.022233,55.253426,58.849718,51.75636,53.125955,55.626487,68.277025,59.522953,63.572694,73.841933,59.036543,84.576872,77.178497
46779,Timmdc1,25.457845,28.60235,22.98227,23.373028,27.709054,22.470275,28.310307,26.885179,17.640933,20.95118,27.507257,26.055811,26.398877,25.595919,19.133376,14.113447
46780,Timp1,5.194705,5.364104,5.29394,3.828032,2.105306,3.089388,2.627826,1.431996,2.750033,2.660098,1.775621,1.405981,1.640694,2.127491,1.735743,2.578704
46781,Timp2,23.870375,27.425801,33.529031,31.296098,31.874876,31.282194,23.363417,21.076383,37.30657,46.257363,46.035579,41.526416,50.914384,51.062475,100.411246,66.861031
46782,Timp3,14.095003,13.637488,11.955137,12.152314,11.510479,10.17323,7.710428,6.912626,4.15272,7.751094,9.574666,8.760473,12.727376,13.663524,18.660265,8.596776
